selleck_plate,well,Library,Library Well Type,Reagent Vendor,Vendor Reagent ID,Compound SMILES,Molecular Weight,Compound Names,PubChem CIDs,Clinical Phase [100012],Mechanism of Action [100012],Protein Target [100012],Match Type [100012],Screen Positives Count [200001],Screened Count [200001]
3652,A13,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3202,c1cc2c([nH]c3c2CCN(C[C@@]45[H])[C@]([H])(C(CC)=C4)[C@]3(C(OC)=O)C5)cc1,336.42746,Catharanthine,5458190,Preclinical,tubulin polymerization inhibitor,,InChI key,,34
3652,A14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4098,C1C[C@@]2(C)C(CC[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H]5[C@]4(C(CCl)=O)OC(C)(C)O5)=CC1=O,454.95928,Halcinonide,129010256,Launched,glucocorticoid receptor agonist,NR3C1,InChI key,,34
3652,A15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4003,[C@]1([H])(CC[C@H]2[C@H](C)CCC(=O)O)[C@]2(C)CC[C@@]3([H])[C@@]1([H])CC[C@@]4([H])[C@]3(C)CC[C@@H](O)C4,376.57259,Lithocholic acid,129010257,Preclinical,FXR antagonist|vitamin D receptor agonist,GPBAR1|NR1H4|NR1I2|VDR,InChI key,,34
3652,A16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4107,N1(c2ccc(Cl)cc2)c3c(cccc3)N=C4C1=CC(=NC(C)C)C(Nc5ccc(Cl)cc5)=C4,473.39637,Clofazimine,2794,,,,,3,34
3652,A17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4014,C1(OC(=O)[C@H](CO)c2ccccc2)CC3N(C)C(CC3)C1,289.36941,Hyoscyamine,3661,Launched,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4,InChI key,,34
3652,A18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4118,c1(nc[nH]c1)CCN.Cl.Cl,184.06694,Histamine 2HCl,18377385,Launched,histamine receptor agonist,HRH1|HRH2|HRH3|HRH4,InChI key,,34
3652,A19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4023,c1(ccc(N)cc1)C(=O)OCCN(CC)CC.Cl,272.77104,Procaine HCl,45114093,Launched,HMGCR inhibitor,CHRNA2|GRIN3A|HTR3A|KCNMA1|KCNMB1|KCNMB2|KCNMB3|KCNMB4|KCNN1|KCNN2|KCNN3|KCNN4|MAOA|MAOB|RYR1|RYR2|SCN10A|SLC6A3,InChI key,,34
3652,A20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4132,c1cc(OC2OCCCC2)ccc1O,194.22706,Deoxyarbutin,11745519,Preclinical,tyrosinase inhibitor,,InChI key,,34
3652,A21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4037,C1(=O)N(CC)CC(CCN2CCOCC2)C1(c3ccccc3)c4ccccc4.Cl.O,432.98342,Doxapram HCl,129010258,Launched,potassium channel blocker,KCNK3|KCNK9,InChI key,,34
3652,A22,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4146,C([C@@H](N)C1=NCC(C(=O)N[C@@H](CC(C)C)C(N[C@@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](CC)C)C(N[C@@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H]([C@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)=O)=O)S1)(C)C,1408.66674,Bacitracin,78161633,Launched,bacterial cell wall synthesis inhibitor,A2M|IDE,InChI key,,34
3652,A23,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,A24,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,B01,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,B02,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,B03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4161,c1cc(C(=O)O)ccc1,122.12133,Benzoic Acid,243,Launched,food preservative,DAO|HRSP12|PRDX5|RAB9A,InChI key,1,34
3652,B04,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4257,c([nH]nn1)(cc(OC)c(C(=O)NCC2CCCN2CC=C)c3)c13.Cl,351.83118,Alizapride HCl,51371396,Launched,dopamine receptor antagonist,DRD2,InChI key,1,34
3652,B05,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4170,O1c(c2C=CC1=O)cccc2,146.14274,Coumarin,323,Launched,vitamin K antagonist,CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP2A6,InChI key,,34
3652,B06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4266,c1cnc2c(c(Br)c(NC(NCC3)=N3)cc2)n1.[C@H](C(=O)O)(O)[C@@H](O)C(=O)O,442.22144,Brimonidine Tartrate,11236066,,,,,,34
3652,B07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4179,N1(S(C)(=O)=O)CCN(C(N[C@@H](c2ccccc2)C(N[C@H]3C(=O)N4[C@@]3([H])SC(C)(C)[C@@H]4C(=O)[O-])=O)=O)C1=O.[Na+],561.56373,Mezlocillin Sodium,129010259,,,,,,34
3652,B08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4278,c1cc2c(CCC(=O)N2)c(OCC(O)CNC(C)(C)C)c1.Cl,328.8343,Carteolol HCl,18462442,Launched,adrenergic receptor antagonist,ADRB1|ADRB2,InChI key,1,34
3652,B09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4189,C1C(OC(C(O)c2ccccc2)=O)CC(C)(C)CC1C,276.37066,Cyclandelate,2893,Launched,calcium channel blocker,CACNA2D1|CES1,InChI key,1,34
3652,B10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4290,[C@H]1(O)C[C@]([H])(O[C@@H]2[C@H](C)O[C@@]([H])(O[C@H]3CC[C@@]4(C)[C@]([H])(CC[C@]5([H])[C@@]4([H])C[C@@H](O)[C@@]6(C)[C@]5(O)CC[C@H]6C7=CC(=O)OC7)C3)C[C@@H]2O)O[C@H](C)[C@H]1O[C@@]8([H])C[C@H](O)[C@H](O)[C@@H](C)O8,780.93845,Digoxin,129010261,,,,,3,34
3652,B11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4198,c1nc(N)sc1,100.14225,Aminothiazole,2155,Preclinical,cyclin D inhibitor,NOS2,InChI key,,34
3652,B12,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4420,Cl.c1c(C(F)(F)F)c2c(c([C@@H]([C@@]3([H])CCCCN3)O)cc(C(F)(F)F)n2)cc1,414.77309,Mefloquine HCl,129010262,,,,,,34
3652,B13,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4207,c1cc(OC(C)(C)C(O)=O)ccc1Cl,214.64554,Clofibric Acid,2797,Launched,PPAR receptor agonist,PPARA,InChI key,1,34
3652,B14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4921,c(OCO1)(cc(C=C[N+]([O-])=O)cc2)c12,193.15618,"MNS (3,4-Methylenedioxy-?-nitrostyrene, MDBN)",94945,,,,,3,34
3652,B15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4217,c1(c(I)cc(C[C@H](N)C([O-])=O)cc1I)Oc2ccc(O)c(I)c2.[Na+],672.95531,Liothyronine Sodium,16760684,,,,,,34
3652,B16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7016,n1c(N)ncc(c2c3c(n(C(C)C)c(C)n3)nc(N4CCOCC4)n2)c1,354.40957,VS-5584 (SB2343),46912230,Phase 1,mTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG,InChI key,2,34
3652,B17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4227,[C@@H]1(CC)[C@H](O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](OC(=O)C(C)C)C(C)(C)O2)C(C)=CC(C)=CC[C@]([H])([C@H](O)C)OC(=O)C(CO[C@@H]3O[C@H](C)[C@@H](OC(c4c(O)c(Cl)c(O)c(Cl)c4CC)=O)[C@H](O)[C@@H]3OC)=CC=CC[C@H](O)C(C)=C1,1058.03916,Fidaxomicin,129010263,Launched,RNA polymerase inhibitor,,chemical name,3,34
3652,B18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7036,c1c(NC(=O)[C@H]2NCCC2)ccc(c3nc(Nc4ccc(N5CCOCC5)cc4)ncc3)c1,444.52881,XL019,57990770,Phase 1,JAK inhibitor,JAK1|JAK2|JAK3,InChI key,,34
3652,B19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4237,c1(OC)cc2c(nccc2)c(NC(C)CCCN)c1.OP(O)(=O)O.OP(O)(=O)O,455.3371,Primaquine Diphosphate,6135,,,,,,34
3652,B20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7051,C(Nc1ccc(C(N2CCOCC2)=O)cc1)(C(=O)N(C)C=C3c4c(C)c(NC(=O)c5ccc(C(C)(C)C)cc5)ccc4)=N3,579.68868,CGI1746,24857323,,,,,1,34
3652,B21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4247,C(O)(=O)CCC(O)=O.O1c2c(c(N)c(Cl)cc2C(NC3CCN(CCCOC)CC3)=O)CC1,485.95837,Prucalopride Succinat,9870009,,,,,,34
3652,B22,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7076,c1cc(S(=O)(N(CC(F)(F)F)c2ccc(C(C(F)(F)F)(O)C(F)(F)F)cc2)=O)ccc1,481.3327,T0901317,447912,Preclinical,LXR agonist,NCOA1|NCOA2|NR1H2|NR1H3|NR1I2|RXRB,InChI key,1,34
3652,B23,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,B24,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,C01,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,C02,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,C03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3121,c1nc(C)n(CC(O)CCl)c1[N+]([O-])=O,219.6256,Ornidazole,28061,Launched,antiprotozoal agent,,InChI key,1,34
3652,C04,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4046,c1cc2c(CC[C@]3([H])[C@@]2([H])CC[C@@]4(C)[C@@]3([H])CC[C@H]4OC(CCC5CCCC5)=O)cc1O,396.56223,Estradiol Cypionate,129010264,,,,,,34
3652,C05,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3140,[C@H]1(CN)C[C@@]1(c2ccccc2)C(=O)N(CC)CC.Cl,282.80892,Milnacipran HCl,71296892,Launched,serotonin norepinephrine reuptake inhibitor (SNRI),GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|SLC6A2|SLC6A4,InChI key,1,34
3652,C06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4056,[C@@]1([H])(C[C@H](SCC(=O)O[C@H]2[C@@]3(C)[C@@]4([H])[C@](CCC4=O)(CC[C@@H]3C)[C@@H](C)[C@H](O)[C@](C=C)(C)C2)C5)N(C)[C@]5([H])CC1,517.76347,Retapamulin,129010265,Launched,protein synthesis inhibitor,,InChI key,3,34
3652,C07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3155,N1(C)CCCCC1C(Nc2c(C)cccc2C)=O.Cl,282.80892,Mepivacaine HCl,45114128,Launched,potassium channel blocker|sodium channel blocker,SCN10A,InChI key,,34
3652,C08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4070,NC(=N)N.Cl,95.53144,Guanidine HCl,21864146,Launched,HSP inhibitor,ALDH2|DLG4|GAMT|RNASE1,InChI key,,34
3652,C09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3173,N1(C)C(C)=CC(=O)N1c2ccccc2,188.22578,Antipyrine,2206,Launched,cyclooxygenase inhibitor,PTGS1|PTGS2,InChI key,,34
3652,C10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4079,n1([C@@H]2C[C@H](OCCO)[C@H](O)[C@H]2O)nnc3c1nc(SCCC)nc3N[C@@H]4C[C@@H]4c5ccc(F)c(F)c5,522.56802,Ticagrelor,22052291,Launched,purinergic receptor antagonist,P2RY12,InChI key,,34
3652,C11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3188,c1cc(C(O)CN)ccc1O.Cl,189.63938,"(+,-)-Octopamine HCl",46864201,Preclinical,trace amine associated receptor agonist,F10|TAAR1,InChI key,,34
3652,C12,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4089,C1=C[C@@]2(C)C([C@@H](F)C[C@]3([H])[C@@]2(F)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@H](C)[C@@]4(OC(CC)=O)C(=O)CCl)=CC1=O,484.96044,Halobetasol Propionate,129010266,Launched,glucocorticoid receptor agonist,NR3C1|PLA2G1B,InChI key,1,34
3652,C13,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3204,c1(O)cccc(C2(CC)CCCCN(C)C2)c1.Cl,269.81016,Meptazinol HCl,51371442,Launched,opioid receptor agonist,BCHE,InChI key,,34
3652,C14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4099,c1(OCC(F)(F)F)c(C)c(C[S@@](=O)c2[nH]c3c(cccc3)n2)ncc1,369.36146,Dexlansoprazole,9578005,Launched,ATPase inhibitor,ATP4A|ATP4B,InChI key,,34
3652,C15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4004,[C@@H](CO)(CC)NCCN[C@H](CO)CC.Cl.Cl,277.23164,Ethambutol HCl,75094265,Launched,bacterial cell wall synthesis inhibitor,,InChI key,,34
3652,C16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4109,C1Cc2c(cc(Cl)cc2)[C@@H](C)CN1.Cl,232.1495,Lorcaserin HCl,129010267,Launched,serotonin receptor agonist,HTR2A|HTR2B|HTR2C,InChI key,,34
3652,C17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4015,C1(CCCCC1)NS(=O)(=O)O,179.23732,Cyclamic  acid,7533,Preclinical,,,InChI key,,34
3652,C18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4120,c1n(CC(SCc2ccc(Cl)cc2)c3ccc(Cl)cc3Cl)ccn1.[N+]([O-])(=O)O,460.76193,Sulconazole Nitrate,65495,Launched,sterol demethylase inhibitor,,InChI key,,34
3652,C19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4024,[Br-].[C@@]1([H])(C[C@@H](OC(=O)C(O)c2ccccc2)C3)[N+](C)(C)[C@]3([H])CC1,370.28136,Homatropine Methylbromide,10429215,,,,,,34
3652,C20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4135,c1cc(Cl)c(C(O)CNC(C)C)cc1.Cl,250.16478,Clorprenaline HCl,129010268,Launched,adrenergic receptor agonist,ADRB1|ADRB2,InChI key,,34
3652,C21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4038,c1(cccc2)c2nc(OCCCC)cc1C(=O)NCCN(CC)CC.Cl,379.9241,Dibucaine HCl,18539389,Launched,sodium channel blocker,CALM1|SCN10A|SCN5A,InChI key,3,34
3652,C22,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4148,c1ccc([C@@H](N)C(=O)N[C@H]2[C@@]3([H])N([C@@H](C(=O)O)C(C)(C)S3)C2=O)cc1.O.O.O,403.45059,Ampicillin Trihydrate,70580489,Launched,bacterial cell wall synthesis inhibitor,,InChI key,,34
3652,C23,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,C24,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,D01,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,D02,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,D03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4162,c1cc(OCCOCC[N+](C)(C)Cc2ccccc2)ccc1C(C)(C)CC(C)(C)C.[Cl-],448.08087,Benzethonium Chloride,8478,Launched,sodium channel blocker,SCN10A,InChI key,4,34
3652,D04,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4258,c1(ccc(Cl)cc1Cl)[C@@H]2CSC(=C(C#N)n3cncc3)S2,354.27736,Luliconazole,53394969,Launched,sterol demethylase inhibitor,,chemical name,2,34
3652,D05,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4171,C(CO)[N+](C)(C)C.[Cl-],139.62376,Choline Chloride,6209,,,,,1,34
3652,D06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4267,c(C(=O)c1c(cccc1OC(C)=O)C2=O)(c(OC(=O)C)cc(C(=O)O)c3)c23,368.29377,Diacerein,26248,Launched,interleukin inhibitor,IL1B,InChI key,4,34
3652,D07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4181,C(C(=O)OC)(C(c1cccc([N+]([O-])=O)c1)C(C(=O)OCCN(C)Cc2ccccc2)=C(C)N3)=C3C.Cl,515.98589,Nicardipine HCl,22987918,Launched,calcium channel blocker,ADORA3|ADRA1A|ADRA1B|ADRA1D|CACNA1C|CACNA1D|CACNA2D1|CACNB2|CALM1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|PDE1A|PDE1B,InChI key,3,34
3652,D08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4279,c1c(Cl)c2c(C(=O)C(=C3O)[C@]([H])(C[C@]4([H])[C@@]3(O)C(=O)C(C(=O)N)=C(O)[C@@H]4N(C)C)[C@H]2O)c(O)c1.Cl,501.31397,Demeclocycline HCl,129010269,,,,,2,34
3652,D09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4190,n1c(c2c(C(O)=O)cc1c3ccccc3)cccc2,249.26404,Cinchophen,8593,Launched,analgesic agent,,InChI key,,34
3652,D10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4291,c1(C(=O)N)cc(C(O)CNC(C)CCc2ccccc2)ccc1O.Cl,364.8664,Labetalol HCl,45114126,Launched,adrenergic receptor antagonist,ADRA1A|ADRA1B|ADRA1D|ADRB1|ADRB2,InChI key,,34
3652,D11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4199,c1ccc(CN(c2ccccc2)CC3=NCCN3)cc1.Cl,301.8138,Antazoline HCl,49951956,Launched,antihistamine,HRH1,InChI key,,33
3652,D12,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4627,c(C(C)(C)CCC1(C)C)(cc(C(C)=Cc2ccc(C(=O)O)cc2)cc3)c13,348.47791,TTNPB (Arotinoid Acid),5602,,,,,,33
3652,D13,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4208,c1cc2c(OC(C(=O)O)=CC2=O)cc1,190.15224,Chromocarb,2741,Launched,antispasmodic,,InChI key,1,33
3652,D14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4926,c1(F)cc2c(CC[C@@H](N3C(=S)NC=C3CN)C2)c(F)c1.Cl,331.81174,(R)-Nepicastat HCl,129010270,,,,,1,34
3652,D15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4219,N1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ncccc3,327.39588,Azaperone,15443,Launched,dopamine receptor antagonist,DRD2|DRD3,InChI key,1,34
3652,D16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7018,c1(S(NC(C)(C)C)(=O)=O)cc(c2cn(c3c(F)c2)nc(N)n3)cnc1,364.39788,CZC24832,42623951,Preclinical,PI3K inhibitor,PIK3CG,InChI key,,34
3652,D17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4228,[C@](F)([C@]1(C)C(=CC(=O)C=C1)[C@@]([H])(C)C2)([C@](O)([H])C[C@@]3(C)[C@@]4([H])CC[C@@]3(C(=O)C)OC(=O)C)[C@@]24[H],418.49834,Fluorometholone Acetate,129010271,Launched,,NR3C1,InChI key,,34
3652,D18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7037,n1ccc(c2ccc(CC(=O)Nc3ccc(c4cnccc4)cc3)cc2)cc1C,379.45374,Wnt-C59 (C59),57519544,Preclinical,porcupine inhibitor,PORCN,InChI key,2,34
3652,D19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4238,c1(OC)cc2c([C@@]3([H])N(C)CC2)cc1Oc(c(c45)[C@]([H])(N(C)CC4)Cc(ccc6Oc7cc(ccc7OC)C3)cc6)c8c(OCO8)c5,606.70741,Cepharanthine,12300002,Phase 2,NFkB pathway inhibitor,,InChI key,1,34
3652,D20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7059,c1(OC(F)(F)O2)c2cc(C3(CC3)C(Nc4cc5c(n(C[C@@H](O)CO)c(C(C)(C)CO)c5)cc4F)=O)cc1,520.49758,VX-661,46199801,Phase 3,CFTR channel agonist,CFTR,InChI key,,34
3652,D21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4248,[Na+].C([O-])(=O)Cc1cccc(C(=O)c2ccc(Br)cc2)c1N,356.1465,Bromfenac Sodium,23693301,,,,,,34
3652,D22,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S7077,N1(C)[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CC(O)=O)C(=O)N[C@H](Cc2ccccc2)C1=O,588.65589,Cilengitide,21947593,Phase 3,integrin antagonist,ITGAV|ITGB3,InChI key,,34
3652,D23,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,D24,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,E01,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,E02,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3652,E03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3129,c1(N)ncc(Cc2cc(OC)c(OC)c(OC)c2)c(N)n1,290.31772,Trimethoprim,5578,Launched,dihydrofolate reductase inhibitor,DHFR|TYMS,InChI key,1,34
3652,E04,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4047,c1(C(c2ccc(OC(C)=O)cc2)c3ncccc3)ccc(OC(C)=O)cc1,361.39055,Bisacodyl,2391,Launched,laxative,,InChI key,,34
3652,E05,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3144,c1(CCN2C[C@H](C(c3ccccc3)(c4ccccc4)C(N)=O)CC2)cc5c(OCC5)cc1.Br,507.46194,Darifenacin HBr,51371305,Launched,acetylcholine receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4|CHRM5,InChI key,2,34
3652,E06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4057,c1(S(N)(=O)=O)cc2c(NC(CCl)N(C)S2(=O)=O)cc1Cl,360.23733,Methyclothiazide,4121,Launched,chloride reabsorption inhibitor,CA1|CA2|CA4|SLC12A1|SLC12A3,InChI key,,34
3652,E07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3160,C1C[C@@]2([H])C(CC[C@]3([H])[C@@]2([H])CC[C@@]4(C)[C@@]3([H])CC[C@]4(OC(C)=O)C#C)=C[C@H]1OC(C)=O,384.50848,Ethynodiol diacetate,129010272,Launched,,ESR1|PGR,InChI key,,34
3652,E08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4071,c1c(OC)c2c(O[C@]3(C(OC)=CC(=O)C[C@H]3C)C2=O)c(Cl)c1OC,352.76627,Griseofulvin,129010273,Launched,tubulin polymerization inhibitor,KRT12,InChI key,,34
3652,E09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3176,c1(CCNC)ncccc1.Cl.Cl,209.11615,Betahistine 2HCl,45114105,Launched,histamine receptor agonist|histamine receptor antagonist,HRH1|HRH3,InChI key,1,34
3652,E10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4080,c1(N)nc(N)c2c(nc(N)c(c3ccccc3)n2)n1,253.26264,Triamterene,5546,Launched,sodium channel blocker,SCNN1A|SCNN1B|SCNN1D|SCNN1G,InChI key,1,34
3652,E11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3190,OC[C@H]1O[C@@H](n2c(c3nc2)ncnc3NC)[C@H](O)[C@@H]1O,281.26789,N6-methyladenosine (m6A),1869,Preclinical,,,InChI key,,33
3652,E12,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4090,c1c(CCN2CCC3(OC(=O)NC3)CC2)cccc1.Cl,296.79244,Fenspiride HCl,45114090,Launched,bronchodilator,,InChI key,,33
3652,E13,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S3208,C1(C(O)(c2ccccc2)c3ccccc3)CCN(CCCC(O)c4ccc(C(C)(C)C(=O)O)cc4)CC1.Cl,538.11729,Fexofenadine HCl,45114130,Launched,histamine receptor antagonist,HRH1,InChI key,,33
3652,E14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4100,c1cc(OCC(O)CNC(C)C)ccc1CCC(=O)OC.Cl,331.83494,Esmolol HCl,45114219,Launched,adrenergic receptor antagonist,ADRB1,InChI key,,34
3652,E15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4005,Cl.c1cc2c(C(=O)C(=C3O)[C@]([H])([C@@H](O)[C@]4([H])[C@@]3(O)C(=O)C(C(=O)N)=C(O)[C@@H]4N(C)C)[C@@H]2C)c(O)c1,480.89549,Doxycycline HCl,129010274,,,,,4,34
3652,E16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4110,c1cc2c(CC[C@]3([H])[C@@]2([H])CC[C@@]4(C)[C@@]3([H])CC[C@H]4O)cc1OC(=O)c5ccccc5,376.48802,Estradiol Benzoate,129010276,,,,,,34
3652,E17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S4016,[C@@]1(CO)([C@@H](O)C[C@@H](O[C@@H]2O[C@H](C)[C@H](O)[C@@H](O)[C@@H]2O)C3)[C@]3(O)CC[C@]4([H])[C@@]1([C@H](O)C[C@@]5(C)[C@]4(O)CC[C@H]5C6=CC(=O)OC6)[H].O.O.O.O.O.O.O.O,728.7747,Ouabain,129010277,Launched,ATPase inhibitor,ATP1A1,InChI key,1,33
